0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.238204	0.238208	0.238214	0.238222	0.238232	0.238246	0.238262	0.238283	0.238307	0.238336	0.238369	0.238407	0.23845	0.238499	0.238554	0.238615	0.238682	0.238756	0.238837	0.238925	0.239021	0.239124	0.239236	0.239356	0.239484	0.239622	0.239768	0.239924	0.240089	0.240264	0.240449	0.240644	0.24085	0.241066	0.241293	0.24153	0.241779	0.24204	0.242312	0.242595	0.242891	0.243199	0.243518	0.24385	0.244195	0.244552	0.244922	0.245305	0.245701	0.24611	0.246533	0.246968	0.247418	0.24788	0.248357	0.248847	0.249351	0.249869	0.250402	0.250948	0.251508	0.252083	0.252671	0.253275	0.253892	0.254524	0.25517	0.255831	0.256506	0.257196	0.2579	0.258619	0.259352	0.2601	0.260862	0.261639	0.26243	0.263236	0.264056	0.264891	0.265739	0.266603	0.26748	0.268372	0.269278	0.270197	0.271131	0.272079	0.273041	0.274016	0.275006	0.276008	0.277025	0.278054	0.279097	0.280153	0.281222	0.282304	0.283399	0.284506	0.285626	0.286759	0.287903	0.289059	0.290228	0.291408	0.292599	0.293802	0.295017	0.296242	0.297478	0.298724	0.299981	0.301248	0.302525	0.303812	0.305108	0.306414	0.307728	0.309052	0.310384	0.311724	0.313073	0.314429	0.315793	0.317164	0.318542	0.319927	0.321318	0.322715	0.324118	0.325527	0.326941	0.32836	0.329783	0.331211	0.332642	0.334078	0.335516	0.336958	0.338402	0.339848	0.341296	0.342746	0.344197	0.345648	0.3471	0.348552	0.350003	0.351454	0.352904	0.354352	0.355798	0.357242	0.358684	0.360122	0.361558	0.362989	0.364417	0.36584	0.367259	0.368673	0.370082	0.371485	0.372882	0.374273	0.375658	0.377036	0.378407	0.379771	0.381127	0.382476	0.383816	0.385148	0.386472	0.387786	0.389092	0.390388	0.391675	0.392952	0.394219	0.395476	0.396722	0.397958	0.399183	0.400398	0.401601	0.402792	0.403972	0.405141	0.406297	0.407441	0.408574	0.409694	0.410801	0.411896	0.412978	0.414047	0.415103	0.416146	0.417175	0.418192	0.419194	0.420184	0.421159	0.422121	0.423069	0.424003	0.424922	0.425828	0.42672	0.427597	0.428461	0.429309	0.430144	0.430964	0.43177	0.432561	0.433338	0.4341	0.434848	0.435581	0.4363	0.437004	0.437694	0.438369	0.43903	0.439676	0.440308	0.440925	0.441529	0.442117	0.442692	0.443252	0.443798	0.444331	0.444849	0.445353	0.445843	0.44632	0.446782	0.447232	0.447667	0.44809	0.448499	0.448895	0.449278	0.449648	0.450005	0.45035	0.450682	0.451001	0.451309	0.451605	0.451888	0.45216	0.452421	0.45267	0.452907	0.453134	0.45335	0.453556	0.453751	0.453936	0.454111	0.454276	0.454432	0.454578	0.454716	0.454844	0.454964	0.455076	0.455179	0.455275	0.455363	0.455444	0.455518	0.455585	0.455646	0.455701	0.45575	0.455793	0.455831	0.455864	0.455893	0.455917	0.455938	0.455954	0.455968	0.455978	0.455986	0.455992	0.455996	0.455998	0.455999	0.456	0.456	
-2.93898e-05	-5.7208e-05	-9.85203e-05	-0.000155915	-0.000231941	-0.000329113	-0.000449907	-0.000596761	-0.000772078	-0.000978221	-0.00121752	-0.00149226	-0.00180469	-0.00215704	-0.00255148	-0.00299014	-0.00347514	-0.00400855	-0.00459238	-0.00522863	-0.00591926	-0.00666619	-0.00747129	-0.0083364	-0.00926335	-0.0102539	-0.0113097	-0.0124326	-0.0136242	-0.014886	-0.0162197	-0.0176269	-0.0191089	-0.0206674	-0.0223037	-0.0240192	-0.0258154	-0.0276934	-0.0296546	-0.0317003	-0.0338316	-0.0360498	-0.0383559	-0.0407511	-0.0432364	-0.0458128	-0.0484814	-0.051243	-0.0540987	-0.0570492	-0.0600954	-0.0632381	-0.0664781	-0.0698161	-0.0732528	-0.0767888	-0.0804248	-0.0841613	-0.0879988	-0.091938	-0.0959791	-0.100123	-0.104369	-0.108719	-0.113172	-0.117729	-0.12239	-0.127156	-0.132025	-0.137	-0.142079	-0.147262	-0.152551	-0.157944	-0.163441	-0.169043	-0.17475	-0.180561	-0.186476	-0.192495	-0.198617	-0.204843	-0.211171	-0.217602	-0.224135	-0.230769	-0.237504	-0.24434	-0.251276	-0.258312	-0.265446	-0.272678	-0.280007	-0.287433	-0.294954	-0.30257	-0.310281	-0.318084	-0.32598	-0.333966	-0.342043	-0.350209	-0.358463	-0.366804	-0.37523	-0.383741	-0.392335	-0.40101	-0.409767	-0.418602	-0.427516	-0.436506	-0.445571	-0.454709	-0.463919	-0.4732	-0.482549	-0.491965	-0.501446	-0.510991	-0.520598	-0.530265	-0.53999	-0.549771	-0.559607	-0.569495	-0.579434	-0.589421	-0.599454	-0.609532	-0.619651	-0.629811	-0.640008	-0.650241	-0.660507	-0.670803	-0.681128	-0.691479	-0.701854	-0.71225	-0.722665	-0.733095	-0.74354	-0.753995	-0.764458	-0.774927	-0.785398	-0.79587	-0.806338	-0.816802	-0.827257	-0.837701	-0.848131	-0.858546	-0.868942	-0.879317	-0.889668	-0.899993	-0.91029	-0.920556	-0.930788	-0.940986	-0.951145	-0.961265	-0.971342	-0.981376	-0.991363	-1.0013	-1.01119	-1.02102	-1.03081	-1.04053	-1.0502	-1.05981	-1.06935	-1.07883	-1.08825	-1.0976	-1.10688	-1.11609	-1.12523	-1.13429	-1.14328	-1.15219	-1.16103	-1.16979	-1.17846	-1.18706	-1.19557	-1.20399	-1.21233	-1.22059	-1.22875	-1.23683	-1.24482	-1.25271	-1.26052	-1.26823	-1.27584	-1.28336	-1.29079	-1.29812	-1.30535	-1.31248	-1.31952	-1.32646	-1.33329	-1.34003	-1.34666	-1.35319	-1.35963	-1.36595	-1.37218	-1.3783	-1.38432	-1.39024	-1.39605	-1.40175	-1.40736	-1.41285	-1.41825	-1.42353	-1.42872	-1.4338	-1.43877	-1.44364	-1.44841	-1.45307	-1.45762	-1.46208	-1.46643	-1.47067	-1.47482	-1.47886	-1.4828	-1.48664	-1.49037	-1.49401	-1.49754	-1.50098	-1.50432	-1.50756	-1.5107	-1.51375	-1.5167	-1.51955	-1.52231	-1.52498	-1.52756	-1.53005	-1.53244	-1.53475	-1.53696	-1.5391	-1.54114	-1.5431	-1.54498	-1.54678	-1.54849	-1.55013	-1.55169	-1.55317	-1.55458	-1.55591	-1.55717	-1.55836	-1.55949	-1.56054	-1.56153	-1.56246	-1.56333	-1.56413	-1.56488	-1.56557	-1.5662	-1.56679	-1.56732	-1.56781	-1.56824	-1.56864	-1.56899	-1.5693	-1.56958	-1.56982	-1.57002	-1.5702	-1.57035	-1.57047	-1.57056	-1.57064	-1.5707	-1.57074	-1.57077	-1.57078	-1.57079	-1.5708	-1.5708	
0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	0.523599	
2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	2.7487	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	-2.007	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.00152127	0.00236622	0.00339187	0.00459563	0.00597493	0.00752717	0.00924978	0.0111402	0.0131958	0.015414	0.0177923	0.020328	0.0230186	0.0258615	0.0288541	0.0319939	0.0352782	0.0387045	0.0422702	0.0459727	0.0498094	0.0537778	0.0578752	0.0620991	0.066447	0.0709161	0.075504	0.080208	0.0850257	0.0899543	0.0949913	0.100134	0.10538	0.110727	0.116172	0.121712	0.127346	0.133069	0.138881	0.144778	0.150757	0.156816	0.162953	0.169164	0.175448	0.181802	0.188222	0.194707	0.201255	0.207861	0.214524	0.221242	0.228011	0.234829	0.241694	0.248602	0.255552	0.262541	0.269565	0.276623	0.283713	0.29083	0.297974	0.30514	0.312328	0.319533	0.326754	0.333988	0.341232	0.348483	0.35574	0.363	0.37026	0.377517	0.384768	0.392012	0.399246	0.406467	0.413672	0.42086	0.428026	0.43517	0.442287	0.449377	0.456435	0.463459	0.470448	0.477398	0.484306	0.491171	0.497989	0.504758	0.511476	0.518139	0.524745	0.531293	0.537778	0.544198	0.550552	0.556836	0.563047	0.569184	0.575243	0.581222	0.587119	0.592931	0.598654	0.604288	0.609828	0.615273	0.62062	0.625866	0.631009	0.636046	0.640974	0.645792	0.650496	0.655084	0.659553	0.663901	0.668125	0.672222	0.676191	0.680027	0.68373	0.687295	0.690722	0.694006	0.697146	0.700138	0.702981	0.705672	0.708208	0.710586	0.712804	0.71486	0.71675	0.718473	0.720025	0.721404	0.722608	0.723634	0.724479	0.72514	0.725616	0.725904	0.726	0.725904	0.725616	0.72514	0.724479	0.723634	0.722608	0.721404	0.720025	0.718473	0.71675	0.71486	0.712804	0.710586	0.708208	0.705672	0.702981	0.700138	0.697146	0.694006	0.690722	0.687295	0.68373	0.680027	0.676191	0.672222	0.668125	0.663901	0.659553	0.655084	0.650496	0.645792	0.640974	0.636046	0.631009	0.625866	0.62062	0.615273	0.609828	0.604288	0.598654	0.592931	0.587119	0.581222	0.575243	0.569184	0.563047	0.556836	0.550552	0.544198	0.537778	0.531293	0.524745	0.518139	0.511476	0.504758	0.497989	0.491171	0.484306	0.477398	0.470448	0.463459	0.456435	0.449377	0.442287	0.43517	0.428026	0.42086	0.413672	0.406467	0.399246	0.392012	0.384768	0.377517	0.37026	0.363	0.35574	0.348483	0.341232	0.333988	0.326754	0.319533	0.312328	0.30514	0.297974	0.29083	0.283713	0.276623	0.269565	0.262541	0.255552	0.248602	0.241694	0.234829	0.228011	0.221242	0.214524	0.207861	0.201255	0.194707	0.188222	0.181802	0.175448	0.169164	0.162953	0.156816	0.150757	0.144778	0.138881	0.133069	0.127346	0.121712	0.116172	0.110727	0.10538	0.100134	0.0949913	0.0899543	0.0850257	0.080208	0.075504	0.0709161	0.066447	0.0620991	0.0578752	0.0537778	0.0498094	0.0459727	0.0422702	0.0387045	0.0352782	0.0319939	0.0288541	0.0258615	0.0230186	0.020328	0.0177923	0.015414	0.0131958	0.0111402	0.00924978	0.00752717	0.00597493	0.00459563	0.00339187	0.00236622	0.00152127	0.000859584	0.000383758	9.63698e-05	-1.59872e-14	
-0.0109715	-0.0170654	-0.0244625	-0.0331442	-0.0430918	-0.0542867	-0.0667104	-0.0803441	-0.0951693	-0.111167	-0.12832	-0.146608	-0.166013	-0.186516	-0.208099	-0.230743	-0.25443	-0.279141	-0.304857	-0.33156	-0.359231	-0.387851	-0.417402	-0.447865	-0.479222	-0.511454	-0.544543	-0.578469	-0.613214	-0.64876	-0.685087	-0.722178	-0.760014	-0.798576	-0.837845	-0.877803	-0.918431	-0.959711	-1.00162	-1.04415	-1.08727	-1.13097	-1.17523	-1.22003	-1.26535	-1.31117	-1.35748	-1.40425	-1.45147	-1.49912	-1.54717	-1.59562	-1.64444	-1.69361	-1.74312	-1.79294	-1.84307	-1.89347	-1.94413	-1.99504	-2.04617	-2.0975	-2.14902	-2.2007	-2.25254	-2.3045	-2.35658	-2.40875	-2.461	-2.5133	-2.56564	-2.61799	-2.67035	-2.72269	-2.77499	-2.82723	-2.87941	-2.93148	-2.98345	-3.03528	-3.08697	-3.13849	-3.18982	-3.24095	-3.29186	-3.34252	-3.39292	-3.44304	-3.49287	-3.54238	-3.59155	-3.64037	-3.68882	-3.73687	-3.78452	-3.83174	-3.87851	-3.92482	-3.97064	-4.01596	-4.06076	-4.10501	-4.14871	-4.19184	-4.23436	-4.27628	-4.31756	-4.35818	-4.39814	-4.43741	-4.47597	-4.51381	-4.5509	-4.58723	-4.62277	-4.65752	-4.69145	-4.72453	-4.75677	-4.78812	-4.81859	-4.84814	-4.87676	-4.90443	-4.93113	-4.95685	-4.98156	-5.00524	-5.02789	-5.04947	-5.06998	-5.08938	-5.10767	-5.12482	-5.14082	-5.15564	-5.16928	-5.1817	-5.1929	-5.20284	-5.21153	-5.21892	-5.22502	-5.22979	-5.23322	-5.23529	-5.23599	-5.23529	-5.23322	-5.22979	-5.22502	-5.21892	-5.21153	-5.20284	-5.1929	-5.1817	-5.16928	-5.15564	-5.14082	-5.12482	-5.10767	-5.08938	-5.06998	-5.04947	-5.02789	-5.00524	-4.98156	-4.95685	-4.93113	-4.90443	-4.87676	-4.84814	-4.81859	-4.78812	-4.75677	-4.72453	-4.69145	-4.65752	-4.62277	-4.58723	-4.5509	-4.51381	-4.47597	-4.43741	-4.39814	-4.35818	-4.31756	-4.27628	-4.23436	-4.19184	-4.14871	-4.10501	-4.06076	-4.01596	-3.97064	-3.92482	-3.87851	-3.83174	-3.78452	-3.73687	-3.68882	-3.64037	-3.59155	-3.54238	-3.49287	-3.44304	-3.39292	-3.34252	-3.29186	-3.24095	-3.18982	-3.13849	-3.08697	-3.03528	-2.98345	-2.93148	-2.87941	-2.82723	-2.77499	-2.72269	-2.67035	-2.61799	-2.56564	-2.5133	-2.461	-2.40875	-2.35658	-2.3045	-2.25254	-2.2007	-2.14902	-2.0975	-2.04617	-1.99504	-1.94413	-1.89347	-1.84307	-1.79294	-1.74312	-1.69361	-1.64444	-1.59562	-1.54717	-1.49912	-1.45147	-1.40425	-1.35748	-1.31117	-1.26535	-1.22003	-1.17523	-1.13097	-1.08727	-1.04415	-1.00162	-0.959711	-0.918431	-0.877803	-0.837845	-0.798576	-0.760014	-0.722178	-0.685087	-0.64876	-0.613214	-0.578469	-0.544543	-0.511454	-0.479222	-0.447865	-0.417402	-0.387851	-0.359231	-0.33156	-0.304857	-0.279141	-0.25443	-0.230743	-0.208099	-0.186516	-0.166013	-0.146608	-0.12832	-0.111167	-0.0951693	-0.0803441	-0.0667104	-0.0542867	-0.0430918	-0.0331442	-0.0244625	-0.0170654	-0.0109715	-0.00619941	-0.0027677	-0.000695029	-1.42109e-14	
